instance,directory,status,num_solutions,wall_clock_time,cpu_time,failures,propagations,solveTime,nodes,peakDepth,restarts,nogoods,AverageLbd,AverageLearnedNogoodLength,AverageConflictSize,NumUnitNogoodsLearned,circuitNumberPropagationsTotal,circuitNumberCircuitConflicts,circuitNumberAlldiffConflicts,circuitNumberTotalFixedEdgesAtConflict,circuitNumberNumberOfConflicts,circuitNumberGacPrunings,circuitNumberPropagationsThatGacPruned,circuitNumberTotalPruningHallSetSize,circuitNumberNumberOfPruningExplanations,circuitNumberMaxPruningHallSetSize,circuitNumberTotalSccSizeAtPruning,circuitNumberNumberOfSccPruningCalls,circuitNumberTotalVarsInvolvedInPruning,circuitNumberMaxValuesPrunedFromSingleVar,circuitNumberHallCircuitChecks,circuitNumberHallCircuitPrunings,circuitNumberCircuitPreventPrunings,type,best_sol
pumpkin-v3/opt/n150_k10/instance_n150_k10_0012.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/4,SATISFIABLE,2,1800.54,1790.4399999999998,233639,10381345,1799.379280841,313264,1701,0,233639,79.08822157259704,85.0302218379637,6.23555570773715,0,2181445,11484,1628,1603880,13112,5609038,1518841,27801184,5609038,234,18027908,1518841,4498559,24,8629266,226767,1187872,minimize,1921
pumpkin-v3/opt/n150_k10/instance_n150_k10_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/17,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k10/instance_n150_k10_0003.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/19,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k10/instance_n150_k10_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/1,UNKNOWN,0,1801.77,1790.57,370258,7772272,1799.163126832,370414,107,0,370258,99.04648920482474,99.05630398262834,4.953437873050683,0,1669022,326210,0,41632418,326210,2447312,940179,3786578,2447312,65,1801525,940179,2229918,7,5706440,414367,882632,minimize,
pumpkin-v3/opt/n150_k10/instance_n150_k10_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/20,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k10/instance_n150_k10_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/8,SATISFIABLE,3,1801.6,1783.74,409590,8733156,1792.285087027,415022,1758,0,409590,91.08680143558192,96.56601479528308,5.714429063209551,0,2280102,81,2,10079,83,5167334,1588819,44001772,5167334,262,18426863,1588819,4373228,24,7589659,557929,1453437,minimize,1831
pumpkin-v3/opt/n150_k10/instance_n150_k10_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/14,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k10/instance_n150_k10_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/3,SATISFIABLE,4,1800.78,1790.49,268107,11897846,1799.290588313,302206,1685,0,268107,92.01084268594255,114.65524585333468,69.57274893978897,0,2117300,218818,770,31163339,219588,3186318,1307285,8811945,3186318,355,5422920,1307285,2668446,26,6138741,241277,1076276,minimize,3553
pumpkin-v3/opt/n150_k10/instance_n150_k10_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/16,SATISFIABLE,12,1800.0,1800.0,120184,4226700,441.100303134,144578,1712,0,120184,73.30002329761034,123.81698062970112,61.88413599147973,0,2095384,193233,8889,28369307,202122,5526708,1345514,43824822,5526708,936,17997588,1345514,4042841,72,4033160,124800,1019055,minimize,1818
pumpkin-v3/opt/n150_k10/instance_n150_k10_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/12,SATISFIABLE,15,1800.76,1791.52,333277,19302318,1799.146452068,357606,1661,0,333277,83.5883514313919,122.00229538792055,13.637556747090258,0,5967845,317613,35,36592871,317648,10255737,4090161,31563450,10255737,1650,21510309,4090161,8588965,92,15584672,940732,3275171,minimize,1929
pumpkin-v3/opt/n150_k10/instance_n150_k10_0008.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/15,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k10/instance_n150_k10_0016.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/10,SATISFIABLE,16,1800.7,1791.0900000000001,318832,9854014,1798.72006147,344642,1674,0,318832,96.65269483615195,135.68458937622322,8.612175063983539,0,12620784,2211783,2357,308308808,2214140,20294384,7256992,35298687,20294384,1349,16779980,7256992,17371866,119,35014200,2185730,5979655,minimize,1690
pumpkin-v3/opt/n150_k10/instance_n150_k10_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/11,UNKNOWN,0,1800.75,1793.05,372224,10094459,1799.227597133,372462,99,0,372224,89.74708508854883,90.53500580295736,4.2166652338376895,0,1916357,370893,0,41479005,370893,4882605,1096102,29962741,4882605,75,8746968,1096102,3856185,6,8345909,363312,908127,minimize,
pumpkin-v3/opt/n100_k15/instance_n100_k15_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/110,SATISFIABLE,54,1800.78,1791.32,692134,57964465,1798.769569071,781830,1751,1,692134,61.3021958175729,134.0042188362369,36.923602943938604,0,5103537,439667,35579,43875778,475246,11693141,3246411,37896687,11693141,3067,18265170,3246411,10203055,370,9225421,499541,2605683,minimize,1751
pumpkin-v3/opt/n100_k15/instance_n100_k15_0003.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/125,SATISFIABLE,9,1800.0,1800.0,22,35135,0.241324585,14799,1701,0,22,25.454545454545453,39.40909090909091,17.863636363636363,0,8044,70,2,6782,72,38195,3963,55370,38195,288,11618,3963,37221,55,8218,253,2303,minimize,1684
pumpkin-v3/opt/n100_k15/instance_n100_k15_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/113,SATISFIABLE,26,1802.35,1782.44,484893,43350094,1790.028719954,587344,1751,0,484893,63.77758185826564,103.56793354410148,69.20226111740116,0,4236067,327727,4067,30413052,331794,7300770,2625932,16354186,7300770,1841,10552612,2625932,5901377,235,10552527,381277,2208133,minimize,1765
pumpkin-v3/opt/n100_k15/instance_n100_k15_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/121,SATISFIABLE,37,1800.0,1800.0,591635,27065823,1251.970934893,675819,1626,0,591635,71.35906090748519,101.69365233632223,81.82401987712018,0,35353733,4928433,11924,474143636,4940357,55667769,20789029,114026969,55667769,1828,62635677,20789029,47802189,207,69997585,3737774,15620651,minimize,1974
pumpkin-v3/opt/n100_k15/instance_n100_k15_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/115,UNKNOWN,0,1802.53,1783.75,521064,19890906,1790.089270236,631829,86,0,521064,68.99789661154868,72.19297437550857,48.79411934042651,0,3425888,402258,267,37882164,402525,5185821,2078634,9159000,5185821,25,5554211,2078634,4526758,6,8862484,440578,1514942,minimize,
pumpkin-v3/opt/n100_k15/instance_n100_k15_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/122,SATISFIABLE,28,1800.0,1800.0,522729,24863201,1201.421205519,570565,1704,1,522729,65.23894790608519,90.45103294441287,23.548416100885927,0,19411045,2398901,10043,185677289,2408944,44573039,12657136,70921258,44573039,1452,31184730,12657136,38669059,206,46415806,3770715,12255233,minimize,1924
pumpkin-v3/opt/n100_k15/instance_n100_k15_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/108,SATISFIABLE,33,1801.32,1791.1,689103,30075986,1798.684842345,746242,1748,0,689103,36.15393054449044,210.26946479698972,9.297881448781967,0,3350443,218841,4327,11071199,223168,9911493,2028237,143204559,9911493,2160,101989039,2028237,7859910,295,3664421,66537,1887478,minimize,1756
pumpkin-v3/opt/n100_k15/instance_n100_k15_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/112,SATISFIABLE,2,1803.48,1774.27,864240,31740803,1782.395010126,943027,1762,0,864240,29.029137739516802,62.90013422197538,28.623624224752383,0,5105737,342324,4198,30292462,346522,10758224,3048702,39108397,10758224,84,23610208,3048702,8691003,15,11510459,74814,2209668,minimize,1868
pumpkin-v3/opt/n100_k15/instance_n100_k15_0016.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/111,SATISFIABLE,18,1803.32,1784.09,917081,36311138,1792.335639358,950130,1688,0,917081,58.90315904483901,78.06886414613322,21.08538722315695,0,8615893,1511449,6966,123100368,1518415,22088669,4845442,117794094,22088669,700,27565642,4845442,17373146,116,13284603,1052827,4071580,minimize,1688
pumpkin-v3/opt/n100_k15/instance_n100_k15_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/124,SATISFIABLE,5,1800.0,1800.0,2,20807,0.130652427,8545,1741,0,2,16,53.5,5.5,0,2603,5,0,435,5,13313,1291,19801,13313,134,2718,1291,12697,38,3167,40,602,minimize,1746
pumpkin-v3/opt/n100_k15/instance_n100_k15_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/119,SATISFIABLE,22,1800.0,1800.0,676017,18061201,1685.120980225,723205,1640,0,676017,62.60977312700716,72.43677303973125,44.463591891919876,0,59827714,10697808,21445,854236902,10719253,104173869,33866559,251060392,104173869,941,140880117,33866559,91164466,154,102705457,10479630,32101211,minimize,287359
pumpkin-v3/opt/n100_k15/instance_n100_k15_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/120,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n100_k15/instance_n100_k15_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/117,SATISFIABLE,22,1800.81,1755.1100000000001,556094,47898566,1799.48729333,638282,1693,1,556094,63.36924512762231,108.42411534740529,25.78455620812309,0,9440327,687837,2282,60852769,690119,17344971,6323967,47334150,17344971,882,33122232,6323967,15559790,124,20995258,570093,5020836,minimize,1693
pumpkin-v3/opt/n100_k15/instance_n100_k15_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/107,SATISFIABLE,47,1801.05,1793.02,892790,58779256,1799.230660488,965845,1654,0,892790,61.566082729421254,98.53005522015256,11.988871963171631,0,11569061,2226118,659,179389558,2226777,16659249,6397250,27451040,16659249,2464,13730280,6397250,15518285,424,23933990,2113230,6117370,minimize,1746
pumpkin-v3/opt/n100_k15/instance_n100_k15_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/123,SATISFIABLE,3,1800.0,1800.0,3954,95138,5.139245305,9126,1723,0,3954,47.80804248861912,75.40819423368741,15.215225088517956,0,44778,3616,207,310729,3823,113964,27825,665145,113964,102,344004,27825,91499,18,67254,5635,25944,minimize,5043
pumpkin-v3/opt/n100_k15/instance_n100_k15_0012.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/109,UNKNOWN,0,1800.96,1753.58,731172,16759201,1798.926024625,756886,86,0,731172,80.0020980015646,87.47475012719305,90.96906746976087,0,3163966,444303,4508,43398094,448811,5196456,1611322,9660608,5196456,31,4858741,1611322,4203888,5,3840811,73927,1594066,minimize,
pumpkin-v3/opt/n100_k15/instance_n100_k15_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/114,SATISFIABLE,7,1802.18,1783.0700000000002,526960,16799351,1790.180226941,546502,1735,0,526960,73.08458327007743,93.01502960376499,19.783355472901167,0,3080587,409804,15699,39502181,425503,4840587,1787474,8900190,4840587,312,5160205,1787474,3985650,48,7277784,608999,1431865,minimize,1744
pumpkin-v3/opt/n100_k15/instance_n100_k15_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/118,SATISFIABLE,28,1801.11,1791.93,973307,59620327,1799.170874416,1017917,1660,1,973307,39.88754010810567,156.90673138074627,10.713767598506946,0,7140636,1214038,44050,91278405,1258088,26560990,3895842,305019836,26560990,1018,108615894,3895842,20621147,177,11443846,384822,3494204,minimize,1678
pumpkin-v3/opt/n100_k15/instance_n100_k15_0008.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/106,SATISFIABLE,10,1801.38,1784.05,610527,26657811,1791.455276889,637314,1658,0,610527,68.6654513232011,90.00964576505216,35.79119514779854,0,4048621,85719,5557,8006057,91276,9170193,2641127,26923128,9170193,565,14698021,2641127,7595053,73,8517403,486230,2711463,minimize,1628
pumpkin-v3/opt/n100_k15/instance_n100_k15_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/116,UNKNOWN,0,1800.86,1790.97,514753,12795790,1799.235913595,514858,75,0,514753,71.48594957193062,71.50742394896193,4.188325274452018,0,2556526,969,6,77252,975,9439717,1893855,28734845,9439717,25,10740660,1893855,6558007,7,5923372,641131,1881602,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/246,UNKNOWN,0,1800.66,1791.23,400848,12624527,1799.759698876,445639,93,0,400848,50.53073733684589,92.47814134035843,35.380807687702074,0,1803563,93989,38157,14287580,132146,11097946,1081768,172326301,11097946,100,27093219,1081768,7904219,8,4327532,111168,864992,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0012.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/247,UNKNOWN,0,1800.42,1789.72,349291,9895687,1799.674964693,350207,91,0,349291,78.68203875851367,79.11652747995224,18.02792800272552,0,1863469,348630,17,42897158,348647,2599066,1096331,6020836,2599066,93,3230822,1096331,2385292,7,7592503,445507,870051,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/248,UNKNOWN,0,1800.42,1790.05,331276,8391063,1799.813967436,331436,92,0,331276,85.82970695130345,85.87657723469252,5.2357067822601095,0,1729613,330580,0,46035316,330580,2108379,1018774,2768571,2108379,74,1679074,1018774,2066168,7,6422169,405960,863909,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/252,SATISFIABLE,2,1802.31,1787.46,299899,9089834,1795.273388774,302665,1171,0,299899,82.1854390978296,113.91222044755068,62.56604390144682,0,1804327,287327,105,40446961,287432,3471686,1041918,7666542,3471686,333,3534741,1041918,2491936,21,4203289,180102,956815,minimize,1196
pumpkin-v3/opt/n150_k7/instance_n150_k7_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/251,UNKNOWN,0,1801.77,1785.35,267519,7178312,1793.606924431,267686,86,0,267519,74.35907729918249,74.36052018735118,27.05392887981788,0,1649441,260583,4,30553701,260587,1893730,908123,3099177,1893730,51,2226868,908123,1697668,8,8619656,281722,792819,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/249,UNKNOWN,0,1800.57,1791.53,481810,11454398,1799.5934665,495417,96,0,481810,72.5210622444532,108.00661879163985,112.28943151864843,0,2218696,269947,2891,39653710,272838,2296872,1250533,3732217,2296872,91,2706358,1250533,2006106,6,4964151,17788,1080050,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0003.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/250,UNKNOWN,0,1800.43,1790.86,318899,8208142,1799.734654204,319557,96,0,318899,89.27426865559315,89.66630814144918,13.207444990420164,0,1677394,312818,0,44460189,312818,1983018,1017295,2532343,1983018,78,1553579,1017295,1904909,5,4990005,322624,834771,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/254,SATISFIABLE,10,1800.82,1789.65,325192,12288086,1798.520570128,343204,1208,0,325192,66.86082068439568,142.94462963418533,46.17357438067357,0,9973239,987257,3452,138107399,990709,19256485,6158948,208209620,19256485,1071,49060991,6158948,14803004,66,30303313,1446302,4943859,minimize,1240
pumpkin-v3/opt/n150_k7/instance_n150_k7_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/253,UNKNOWN,0,1802.45,1786.23,370614,9944405,1794.467145024,374743,102,0,370614,87.15769506818415,103.21319486042081,124.01464866410875,0,1949930,324238,23,47123394,324261,2267041,1065192,4035236,2267041,57,2710388,1065192,2084166,7,4674799,95750,838183,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0008.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/257,SATISFIABLE,2,1800.44,1790.18,334367,9908822,1799.666997354,476556,1213,0,334367,80.09676493194604,105.17013042555037,100.02891732736784,0,3631045,451781,272,62607899,452053,4098700,2009863,7082676,4098700,219,5119664,2009863,3742027,15,11931443,366447,1513638,minimize,99801
pumpkin-v3/opt/n150_k7/instance_n150_k7_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/255,UNKNOWN,0,1800.61,1788.23,370582,12462905,1798.475945619,394453,96,0,370582,78.14609452159036,79.04923066959539,38.715722835971526,0,2266213,359839,62,41514437,359901,3321783,1375088,8256303,3321783,80,3389405,1375088,3146417,6,12374231,410828,992931,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/256,UNKNOWN,0,1800.85,1788.6599999999999,552119,16385913,1798.546780594,590902,96,0,552119,50.46327693848609,164.14711864652367,4.194126628498567,0,2865480,542739,2510,42851612,545249,8713794,1680492,244628589,8713794,93,82201566,1680492,7181477,6,6330794,60032,1586266,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/258,UNKNOWN,0,1800.3,1791.4,275719,12430450,1799.696621467,275936,98,0,275719,85.96381460835126,85.96838447840011,55.99749019835412,0,2695325,275698,0,36686014,275698,5177628,1593739,11452988,5177628,114,7240864,1593739,4368271,5,10483290,298153,1507480,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/259,UNKNOWN,0,1801.68,1782.65,417275,9329265,1791.345014846,417991,95,0,417275,71.6998166676652,71.70154454496435,4.951657779641723,0,1956554,406501,0,37982935,406501,3448240,1120334,8172846,3448240,83,4564620,1120334,3287656,5,3398774,418311,1065867,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0016.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/261,UNKNOWN,0,1801.3,1788.13,537185,12979310,1796.044684997,537290,64,0,537185,51.772383815631486,179.25219989389132,4.997360313486043,0,2487236,269253,46,18787408,269299,10303019,1680618,228271157,10303019,98,89069208,1680618,6800403,6,2427052,1,1662545,minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/262,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/264,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n150_k7/instance_n150_k7_0002.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/260,SATISFIABLE,7,1800.79,1790.76,340806,9848162,1798.761834508,350672,1216,0,340806,77.79605112586046,106.4392528300558,23.25285646379465,0,1989505,183872,5079,20487223,188951,4083516,1282547,12906883,4083516,528,5718985,1282547,3430211,35,9519043,390493,985764,minimize,1302
pumpkin-v3/opt/n150_k7/instance_n150_k7_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/263,UNKNOWN,0,1800.0,1800.0,-,-,-,-,-,-,-,-,-,-,-,"","","","","","","","","","","","","","","","","",minimize,
pumpkin-v3/opt/n50_k5/instance_n50_k5_0019.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/198,SATISFIABLE,6,1800.0,1800.0,125012,5433014,89.970494899,129528,309,0,125012,18.82412888362717,31.69713307522478,23.485185422199468,0,4858576,537118,9830,23576506,546948,6026032,2857382,12853219,6026032,221,9660232,2857382,5403542,29,10912713,385417,2837658,minimize,517
pumpkin-v3/opt/n50_k5/instance_n50_k5_0001.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/205,SATISFIABLE,1,1801.29,1792.1299999999999,2670713,92525649,1799.185098924,2675677,299,0,2670713,19.3165252125556,32.21338683714798,11.031981347303136,0,19292217,2754431,147,114605102,2754578,22383000,10902605,40330237,22383000,80,31030748,10902605,19240579,10,57633544,3572007,9380029,minimize,130391
pumpkin-v3/opt/n50_k5/instance_n50_k5_0021.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/215,SATISFIABLE,3,1800.0,1800.0,1869630,52884680,1795.331405102,1909335,314,0,1869630,17.86741761738954,43.82637634184304,18.36692661114766,0,15429913,778505,154116,37899800,932621,45538601,9618257,304104112,45538601,156,141929786,9618257,35111157,26,27229672,309844,8396850,minimize,4019
pumpkin-v3/opt/n50_k5/instance_n50_k5_0013.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/196,OPTIMAL,4,16.99,0.13,10,4178,0.018884298,1168,311,0,10,10.6,19,16.1,1,947,21,0,954,21,2496,469,11209,2496,205,4076,469,2059,35,1044,14,311,minimize,311
pumpkin-v3/opt/n50_k5/instance_n50_k5_0017.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/212,SATISFIABLE,1,1801.25,1789.65,2577388,83282851,1799.536539126,2678872,295,0,2577388,18.374375530575918,26.32229722494246,35.93592427682599,0,14937519,2219897,41334,103010196,2261231,23169166,7997455,60370192,23169166,68,32411067,7997455,19700245,10,30084883,507872,6662140,minimize,532931
pumpkin-v3/opt/n50_k5/instance_n50_k5_0004.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/197,OPTIMAL,8,20.19,3.3499999999999996,5407,194630,3.243802288,8232,297,0,5407,16.971333456630294,37.50379138154244,13.84982430183096,1,140632,18302,43,787713,18345,238012,77574,603365,238012,355,330476,77574,192433,54,264144,22345,70849,minimize,1088
pumpkin-v3/opt/n50_k5/instance_n50_k5_0018.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/209,SATISFIABLE,2,1801.27,1791.52,2678758,96567732,1799.522568688,2688398,302,0,2678758,18.41393175494016,30.626911426862748,8.79134360028043,0,15501911,1519015,44047,55290737,1563062,32461402,10159359,61490024,32461402,101,35039970,10159359,27641924,13,45620763,2787816,9122640,minimize,1979
pumpkin-v3/opt/n50_k5/instance_n50_k5_0024.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/192,SATISFIABLE,1,1801.6,1790.78,1934583,65147791,1798.183290953,2073849,280,0,1934583,15.810055707095534,26.682737313415863,35.1176780732592,0,12841318,1938440,8133,86392658,1946573,18294197,7183772,39782773,18294197,64,22165491,7183772,15643234,12,29314148,407248,5858240,minimize,474554
pumpkin-v3/opt/n50_k5/instance_n50_k5_0007.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/203,UNKNOWN,0,1804.55,1778.0,2247605,60705609,1786.939052906,2310994,29,0,2247605,20.915247118599577,22.561592895548817,13.981987938272072,0,10751742,1855835,2508,85715467,1858343,16593135,6143236,28389641,16593135,37,14134374,6143236,14800299,6,18195924,1479442,5578983,minimize,
pumpkin-v3/opt/n50_k5/instance_n50_k5_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/194,SATISFIABLE,4,1800.0,1800.0,1751087,73301542,1799.178477451,2000571,312,0,1751087,19.364267452159716,28.685589008427336,16.964858970456635,0,11077746,1221796,12328,48174880,1234124,25430706,6471619,93675316,25430706,141,43885284,6471619,18982948,35,24192701,1106156,5962214,minimize,311
pumpkin-v3/opt/n50_k5/instance_n50_k5_0010.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/199,OPTIMAL,6,322.19,319.7,615316,15942551,320.457759875,618292,287,1,615316,14.483696182124307,19.118873879437558,6.927170754539131,1,18729160,3385794,125,74407715,3385919,25434081,9827141,58121704,25434081,284,35393667,9827141,22218291,34,51755080,3863161,9874607,minimize,503
pumpkin-v3/opt/n50_k5/instance_n50_k5_0005.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/204,SATISFIABLE,1,1800.0,1800.0,444,16154,0.233907544,803,307,0,444,19.306306306306308,21.763513513513512,10.961711711711711,0,2967,146,8,6267,154,5398,1877,12304,5398,40,9044,1877,4566,6,8143,541,1584,minimize,803
pumpkin-v3/opt/n50_k5/instance_n50_k5_0011.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/200,SATISFIABLE,3,1801.36,1792.1299999999999,2273667,69877532,1799.182552138,2287787,297,0,2273667,20.49880523401184,35.87653996825393,20.002009529099908,0,12260645,2222858,22940,103434030,2245798,16216058,6682507,32427566,16216058,162,18245861,6682507,14361181,28,23300598,1438058,5315831,minimize,18769
pumpkin-v3/opt/n50_k5/instance_n50_k5_0020.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/206,SATISFIABLE,3,1801.24,1788.92,2346320,72942849,1799.027600451,2364571,310,0,2346320,22.604694159364453,40.39100676804528,21.05422278291111,0,11193064,2161013,11057,98914300,2172070,14395372,6200717,30903719,14395372,130,16306152,6200717,13093687,23,20499310,1496473,5064623,minimize,326
pumpkin-v3/opt/n50_k5/instance_n50_k5_0006.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/202,OPTIMAL,14,22.67,2.11,3838,116683,1.983592599,7771,287,0,3838,12.86607608129234,31.733976029181864,12.381188118811881,1,206676,28754,2725,1037213,31479,572967,117773,4140660,572967,672,1596152,117773,459360,89,418270,13636,92207,minimize,873
pumpkin-v3/opt/n50_k5/instance_n50_k5_0000.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/193,SATISFIABLE,3,1801.24,1792.79,1825454,90508341,1799.273049593,1871707,301,0,1825454,19.467924143802033,34.32609312532663,20.806267920199577,0,14782659,1002793,76207,41904519,1079000,30442895,8952525,83506134,30442895,144,45537020,8952525,23508681,17,37120880,950310,9003939,minimize,313
pumpkin-v3/opt/n150_k7/instance_n150_k7_0014.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/265,SATISFIABLE,5,1800.48,1791.44,421080,16539288,1799.703301798,429803,1230,0,421080,68.74974351667142,82.58995677780945,12.951690890092143,0,3592362,421316,129,40902918,421445,6888596,2034143,24774275,6888596,646,10164254,2034143,5891730,34,19802527,451674,2146447,minimize,1768
pumpkin-v3/opt/n50_k5/instance_n50_k5_0015.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/191,OPTIMAL,4,2.1,0.26,302,14576,0.169939537,1475,288,0,302,15.052980132450331,23.427152317880793,15.698675496688741,1,7893,599,33,24477,632,16073,4513,63199,16073,190,34989,4513,13759,21,14755,322,4009,minimize,464
pumpkin-v3/opt/n50_k5/instance_n50_k5_0009.fzn,experiments/20260610-15.09.41.739715-pumpkin-v3/211,SATISFIABLE,7,1801.3,1792.0600000000002,2440427,72755313,1799.724906845,2466654,292,0,2440427,13.580809423924583,20.44497704704955,7.269451616458923,0,14890270,1898914,14208,46881850,1913122,26884837,8730505,67787239,26884837,256,33267031,8730505,22022530,38,39741405,2420234,7723254,minimize,405
